frame_number,vehicle_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_meters,overtaking_angle_degrees,angle_accuracy_percent,safe_to_overtake,recommendation
272,car,0.5007975101470947,903,413,945,449,80.0,-1.1,54.4,False,Low detection confidence
273,car,0.7160943150520325,1007,394,1074,464,50.149253731343286,2.47,53.8,True,Safe to overtake
273,truck,0.6820025444030762,1128,239,1443,618,14.814814814814817,9.89,85.2,False,Large vehicle - maintain distance; Low detection confidence
273,motorcycle,0.6611315011978149,150,512,340,723,6.87719298245614,-20.96,87.6,False,Too close; Low detection confidence
273,car,0.50242018699646,903,414,946,450,78.13953488372093,-1.09,54.5,False,Low detection confidence
274,car,0.719710648059845,1007,394,1074,464,50.149253731343286,2.47,53.8,True,Safe to overtake
274,truck,0.6972396373748779,1127,238,1446,619,14.629049111807733,9.92,85.4,False,Large vehicle - maintain distance; Low detection confidence
274,motorcycle,0.6676498055458069,131,497,337,724,6.343042071197411,-21.25,88.0,False,Too close; Low detection confidence
274,car,0.5300416946411133,906,414,947,450,81.95121951219512,-1.03,54.5,False,Low detection confidence
275,truck,0.7616571187973022,1128,237,1445,619,14.721345951629864,9.92,85.3,False,Large vehicle - maintain distance
275,car,0.7026131749153137,1007,394,1074,464,50.149253731343286,2.47,53.8,True,Safe to overtake
275,motorcycle,0.6764581203460693,133,499,336,723,6.436781609195402,-21.24,87.9,False,Too close; Low detection confidence
275,car,0.520026683807373,906,414,948,450,80.0,-1.01,54.5,False,Low detection confidence
276,truck,0.80621737241745,1127,236,1448,618,14.537902388369679,9.95,85.5,False,Large vehicle - maintain distance
276,car,0.7288391590118408,1007,394,1074,464,50.149253731343286,2.47,53.8,True,Safe to overtake
276,motorcycle,0.7216522097587585,109,460,334,726,5.807407407407408,-21.58,88.4,False,Too close
276,car,0.5250185132026672,906,413,947,450,81.95121951219512,-1.03,54.5,False,Low detection confidence
277,motorcycle,0.850715160369873,123,509,327,728,6.405228758169935,-21.49,87.8,False,Too close
277,car,0.72537761926651,1007,395,1074,464,50.149253731343286,2.47,53.8,True,Safe to overtake
277,truck,0.6048036217689514,1127,235,1448,618,14.537902388369679,9.95,85.5,False,Large vehicle - maintain distance; Low detection confidence
278,motorcycle,0.8493040800094604,120,505,324,727,6.405228758169935,-21.57,87.8,False,Too close
278,car,0.7491551637649536,1007,395,1073,464,50.90909090909091,2.45,53.8,True,Safe to overtake
278,truck,0.7343281507492065,1127,234,1448,618,14.537902388369679,9.95,85.5,False,Large vehicle - maintain distance
279,motorcycle,0.8350008130073547,104,475,322,729,5.99388379204893,-21.81,88.1,False,Too close
279,car,0.7237255573272705,1007,397,1074,465,50.149253731343286,2.47,53.8,True,Safe to overtake
279,truck,0.6015471816062927,1129,234,1449,619,14.583333333333334,10.0,85.4,False,Large vehicle - maintain distance; Low detection confidence
279,car,0.5056560039520264,905,413,945,450,84.0,-1.07,54.5,False,Low detection confidence
280,motorcycle,0.836957573890686,98,475,319,732,5.912518853695325,-21.93,88.1,False,Too close
280,car,0.737189531326294,1007,398,1073,465,50.90909090909091,2.45,53.8,True,Safe to overtake
280,truck,0.6483467817306519,1129,234,1451,619,14.492753623188406,10.03,85.5,False,Large vehicle - maintain distance; Low detection confidence
280,car,0.5030078887939453,905,412,945,450,84.0,-1.07,54.5,False,Low detection confidence
281,motorcycle,0.8383745551109314,95,484,318,732,5.859491778774291,-21.98,88.2,False,Too close
281,car,0.6943548321723938,1007,399,1072,465,51.69230769230769,2.44,53.8,False,Low detection confidence
281,truck,0.599364697933197,1130,234,1452,619,14.492753623188406,10.06,85.5,False,Large vehicle - maintain distance; Low detection confidence
281,car,0.5330547094345093,905,412,945,450,84.0,-1.07,54.5,False,Low detection confidence
282,motorcycle,0.8589195609092712,96,494,315,734,5.966514459665145,-22.01,88.0,False,Too close
282,car,0.7056277394294739,1007,399,1073,466,50.90909090909091,2.45,53.8,True,Safe to overtake
282,truck,0.6599592566490173,1129,234,1452,619,14.447884416924666,10.04,85.5,False,Large vehicle - maintain distance; Low detection confidence
282,car,0.5275611281394958,906,412,945,450,86.15384615384616,-1.06,54.5,False,Low detection confidence
283,motorcycle,0.8579683303833008,88,492,315,736,5.756240822320118,-22.11,88.2,False,Too close
283,car,0.7477656006813049,1006,400,1073,466,50.149253731343286,2.44,53.8,True,Safe to overtake
283,truck,0.6639954447746277,1129,234,1453,620,14.40329218106996,10.06,85.6,False,Large vehicle - maintain distance; Low detection confidence
283,car,0.5608909130096436,905,413,945,451,84.0,-1.07,54.5,False,Low detection confidence
283,motorcycle,0.5115833878517151,616,476,674,559,22.52873563218391,-9.58,77.7,False,Low detection confidence
284,motorcycle,0.8359076976776123,85,488,315,737,5.681159420289855,-22.15,88.2,False,Too close
284,truck,0.7791776657104492,1128,235,1453,620,14.35897435897436,10.04,85.6,False,Large vehicle - maintain distance
284,car,0.7493106722831726,1006,400,1073,466,50.149253731343286,2.44,53.8,True,Safe to overtake
284,car,0.5912144184112549,904,412,944,451,84.0,-1.1,54.4,False,Low detection confidence
284,motorcycle,0.5243411660194397,616,476,674,560,22.52873563218391,-9.58,77.7,False,Low detection confidence
285,truck,0.7348430156707764,1129,234,1455,621,14.314928425357873,10.09,85.6,False,Large vehicle - maintain distance
285,motorcycle,0.7265222668647766,67,468,309,742,5.3994490358126725,-22.47,88.4,False,Too close
285,car,0.7205837368965149,1007,399,1072,466,51.69230769230769,2.44,53.8,True,Safe to overtake
285,car,0.593731701374054,904,412,944,452,84.0,-1.1,54.4,False,Low detection confidence
285,motorcycle,0.5052240490913391,617,477,675,560,22.52873563218391,-9.55,77.7,False,Low detection confidence
286,car,0.7259291410446167,1006,401,1072,467,50.90909090909091,2.42,53.8,True,Safe to overtake
286,motorcycle,0.7200711369514465,65,476,299,742,5.584045584045584,-22.63,88.1,False,Too close
286,truck,0.7033921480178833,1128,235,1454,622,14.314928425357873,10.06,85.7,False,Large vehicle - maintain distance
286,car,0.5644837021827698,904,412,942,452,88.42105263157895,-1.14,54.4,False,Low detection confidence
286,motorcycle,0.544571042060852,616,475,675,560,22.146892655367232,-9.56,78.1,False,Low detection confidence
287,motorcycle,0.7407383322715759,59,488,297,743,5.490196078431373,-22.73,88.1,False,Too close
287,car,0.7278847694396973,1006,401,1072,466,50.90909090909091,2.42,53.8,True,Safe to overtake
287,truck,0.5826687216758728,1129,234,1456,621,14.271151885830786,10.1,85.7,False,Large vehicle - maintain distance; Low detection confidence
287,car,0.5393891334533691,904,412,941,452,90.8108108108108,-1.15,54.4,False,Low detection confidence
287,motorcycle,0.5021510124206543,616,476,675,561,22.146892655367232,-9.56,78.1,False,Low detection confidence
288,motorcycle,0.7473340630531311,52,490,291,744,5.467224546722455,-22.9,88.1,False,Too close
288,car,0.6918687224388123,1006,402,1072,467,50.90909090909091,2.42,53.8,False,Low detection confidence
288,truck,0.5446190237998962,1129,234,1456,623,14.271151885830786,10.1,85.7,False,Large vehicle - maintain distance; Low detection confidence
288,motorcycle,0.5241237282752991,617,476,676,561,22.146892655367232,-9.53,78.1,False,Low detection confidence
288,car,0.5140056014060974,906,412,942,452,93.33333333333333,-1.1,54.4,False,Low detection confidence
289,motorcycle,0.7283074855804443,32,479,288,746,5.104166666666667,-23.2,88.3,False,Too close
289,truck,0.6745560765266418,1129,234,1456,624,14.271151885830786,10.1,85.7,False,Large vehicle - maintain distance; Low detection confidence
289,car,0.6313778758049011,1006,402,1072,467,50.90909090909091,2.42,53.8,False,Low detection confidence
289,car,0.5003383159637451,905,413,943,452,88.42105263157895,-1.1,54.4,False,Low detection confidence
290,motorcycle,0.7364097237586975,34,486,287,746,5.1646903820816865,-23.19,88.2,False,Too close
290,truck,0.7291372418403625,1129,234,1457,624,14.227642276422765,10.11,85.7,False,Large vehicle - maintain distance
290,car,0.6646584868431091,1006,403,1072,467,50.90909090909091,2.42,53.8,False,Low detection confidence
290,car,0.5327622294425964,904,412,944,452,84.0,-1.1,54.4,False,Low detection confidence
290,motorcycle,0.5304844975471497,616,474,675,561,22.146892655367232,-9.56,78.1,False,Low detection confidence
291,motorcycle,0.7727918028831482,38,502,281,748,5.377229080932785,-23.21,88.0,False,Too close
291,truck,0.7162294387817383,1130,235,1457,627,14.271151885830786,10.13,85.7,False,Large vehicle - maintain distance
291,car,0.6690133213996887,1006,404,1071,468,51.69230769230769,2.41,53.8,False,Low detection confidence
291,car,0.5796007513999939,903,413,949,452,73.04347826086956,-1.04,54.5,False,Low detection confidence
292,truck,0.7895439863204956,1130,234,1459,629,14.184397163120568,10.16,85.7,False,Large vehicle - maintain distance
292,car,0.6382149457931519,903,413,944,452,81.95121951219512,-1.12,54.4,False,Low detection confidence
292,motorcycle,0.6273801922798157,34,504,275,749,5.421853388658368,-23.34,87.9,False,Too close; Low detection confidence
292,car,0.6048821806907654,1005,404,1070,470,51.69230769230769,2.38,53.8,False,Low detection confidence
293,motorcycle,0.6529916524887085,25,484,272,751,5.290148448043185,-23.5,88.0,False,Too close; Low detection confidence
293,car,0.6416881084442139,903,413,943,453,84.0,-1.14,54.4,False,Low detection confidence
293,car,0.5703794956207275,1005,404,1070,471,51.69230769230769,2.38,53.8,False,Low detection confidence
293,bus,0.5695602297782898,1131,235,1455,629,15.555555555555559,10.11,84.4,False,Large vehicle - maintain distance; Low detection confidence
294,car,0.6666788458824158,903,414,942,452,86.15384615384616,-1.15,54.4,False,Low detection confidence
294,motorcycle,0.6153267025947571,6,459,271,753,4.930817610062894,-23.75,88.1,False,Too close; Low detection confidence
294,car,0.6121572852134705,1005,405,1070,470,51.69230769230769,2.38,53.8,False,Low detection confidence
294,motorcycle,0.5394149422645569,616,479,675,563,22.146892655367232,-9.56,78.1,False,Low detection confidence
294,bus,0.5278639197349548,1131,235,1457,629,15.460122699386506,10.14,84.5,False,Large vehicle - maintain distance; Low detection confidence
294,truck,0.5035578608512878,1130,235,1459,630,14.184397163120568,10.16,85.7,False,Large vehicle - maintain distance; Low detection confidence
295,motorcycle,0.7330190539360046,26,499,270,759,5.355191256830602,-23.51,87.9,False,Too close
295,truck,0.6976044774055481,1130,234,1461,631,14.098690835850958,10.19,85.8,False,Large vehicle - maintain distance; Low detection confidence
295,car,0.6969892978668213,902,414,941,452,86.15384615384616,-1.18,54.4,False,Low detection confidence
295,car,0.6096973419189453,1005,405,1070,471,51.69230769230769,2.38,53.8,False,Low detection confidence
295,motorcycle,0.5086851716041565,615,480,673,563,22.52873563218391,-9.61,77.7,False,Low detection confidence
296,motorcycle,0.7092247605323792,10,472,267,759,5.084306095979248,-23.75,88.0,False,Too close
296,car,0.6968131065368652,903,414,941,452,88.42105263157895,-1.17,54.4,False,Low detection confidence
296,car,0.6131671071052551,1004,405,1069,471,51.69230769230769,2.35,53.8,False,Low detection confidence
296,truck,0.5509726405143738,1130,234,1460,631,14.141414141414142,10.17,85.8,False,Large vehicle - maintain distance; Low detection confidence
297,motorcycle,0.7906296253204346,8,485,261,761,5.1646903820816865,-23.86,87.9,False,Too close
297,car,0.6356452703475952,903,414,941,452,88.42105263157895,-1.17,54.4,False,Low detection confidence
297,bus,0.5859711170196533,1132,234,1459,631,15.412844036697251,10.19,84.5,False,Large vehicle - maintain distance; Low detection confidence
297,car,0.5830867886543274,1005,406,1068,471,53.333333333333336,2.35,53.8,False,Low detection confidence
298,motorcycle,0.7780187726020813,7,507,254,764,5.290148448043185,-23.96,87.7,False,Too close
298,car,0.6543651819229126,902,414,942,453,84.0,-1.17,54.4,False,Low detection confidence
298,bus,0.621494710445404,1132,234,1459,631,15.412844036697251,10.19,84.5,False,Large vehicle - maintain distance; Low detection confidence
298,car,0.609698474407196,1005,407,1069,471,52.5,2.36,53.8,False,Low detection confidence
299,motorcycle,0.7591947317123413,6,515,250,767,5.355191256830602,-24.02,87.6,False,Too close
299,car,0.6956066489219666,901,414,944,453,78.13953488372093,-1.15,54.4,False,Low detection confidence
299,car,0.5995272397994995,1005,407,1068,472,53.333333333333336,2.35,53.8,False,Low detection confidence
299,bus,0.5657137036323547,1132,233,1459,632,15.412844036697251,10.19,84.5,False,Large vehicle - maintain distance; Low detection confidence
300,motorcycle,0.7603160738945007,1,524,243,768,5.3994490358126725,-24.18,87.5,False,Too close
300,car,0.7329537272453308,901,414,943,453,80.0,-1.17,54.4,True,Safe to overtake
300,car,0.6338709592819214,1005,407,1068,472,53.333333333333336,2.35,53.8,False,Low detection confidence
300,truck,0.553996205329895,1130,234,1462,633,14.056224899598394,10.2,85.8,False,Large vehicle - maintain distance; Low detection confidence
301,motorcycle,0.7958062291145325,0,518,238,771,5.490196078431373,-24.25,87.4,False,Too close
301,car,0.7502814531326294,900,414,942,455,80.0,-1.2,54.4,True,Safe to overtake
301,car,0.6336259245872498,1004,407,1068,473,52.5,2.33,53.8,False,Low detection confidence
301,bus,0.5425245761871338,1131,233,1464,633,15.135135135135139,10.25,84.7,False,Large vehicle - maintain distance; Low detection confidence
302,motorcycle,0.8156895637512207,0,516,237,772,5.513361462728552,-24.27,87.4,False,Too close
302,car,0.7454767227172852,900,414,942,454,80.0,-1.2,54.4,True,Safe to overtake
302,car,0.6450196504592896,1003,407,1068,473,51.69230769230769,2.32,53.8,False,Low detection confidence
302,truck,0.6115018725395203,1129,233,1465,634,13.88888888888889,10.23,86.0,False,Large vehicle - maintain distance; Low detection confidence
303,motorcycle,0.8319568634033203,0,521,235,776,5.560283687943262,-24.29,87.3,False,Too close
303,car,0.7423366904258728,899,414,942,456,78.13953488372093,-1.21,54.4,True,Safe to overtake
303,truck,0.6857035160064697,1130,233,1465,634,13.930348258706468,10.25,85.9,False,Large vehicle - maintain distance; Low detection confidence
303,car,0.6343768239021301,1002,407,1068,474,50.90909090909091,2.3,53.8,False,Low detection confidence
304,motorcycle,0.8185648918151855,0,523,227,777,5.756240822320118,-24.39,87.0,False,Too close
304,car,0.7253386378288269,898,414,941,456,78.13953488372093,-1.24,54.4,True,Safe to overtake
304,truck,0.7017845511436462,1130,230,1465,634,13.930348258706468,10.25,85.9,False,Large vehicle - maintain distance
304,motorcycle,0.5855823755264282,610,475,673,564,20.74074074074074,-9.68,79.4,False,Low detection confidence
304,car,0.5842040181159973,1001,407,1068,474,50.149253731343286,2.29,53.9,False,Low detection confidence
305,motorcycle,0.8385521173477173,0,531,227,778,5.756240822320118,-24.39,87.0,False,Too close
305,car,0.7107734084129333,898,414,941,457,78.13953488372093,-1.24,54.4,True,Safe to overtake
305,car,0.5869712233543396,1001,407,1067,474,50.90909090909091,2.27,53.9,False,Low detection confidence
305,motorcycle,0.568122386932373,609,475,673,565,20.416666666666668,-9.7,79.7,False,Low detection confidence
305,truck,0.5565958619117737,1131,230,1466,635,13.930348258706468,10.28,85.9,False,Large vehicle - maintain distance; Low detection confidence
306,motorcycle,0.8510198593139648,0,514,223,779,5.859491778774291,-24.44,86.9,False,Too close
306,truck,0.7428531050682068,1130,230,1466,635,13.88888888888889,10.26,86.0,False,Large vehicle - maintain distance
306,car,0.7414246797561646,897,414,941,457,76.36363636363636,-1.26,54.4,True,Safe to overtake
306,motorcycle,0.5562611818313599,606,476,673,565,19.502487562189057,-9.74,80.6,False,Low detection confidence
306,car,0.5280516743659973,1001,407,1067,474,50.90909090909091,2.27,53.9,False,Low detection confidence
307,motorcycle,0.839238703250885,0,536,219,782,5.966514459665145,-24.5,86.8,False,Too close
307,truck,0.762423038482666,1130,230,1469,635,13.76597836774828,10.31,86.1,False,Large vehicle - maintain distance
307,car,0.7590819001197815,896,416,942,457,73.04347826086956,-1.26,54.4,True,Safe to overtake
307,motorcycle,0.5091020464897156,601,478,672,565,18.403755868544604,-9.83,81.7,False,Low detection confidence
308,car,0.7601510882377625,896,416,941,457,74.66666666666667,-1.27,54.4,True,Safe to overtake
308,motorcycle,0.7475275993347168,0,526,214,784,6.1059190031152655,-24.56,86.6,False,Too close
308,truck,0.6607511043548584,1130,230,1470,635,13.725490196078432,10.32,86.1,False,Large vehicle - maintain distance; Low detection confidence
308,car,0.5126904249191284,1000,408,1068,475,49.411764705882355,2.27,54.5,False,Low detection confidence
309,motorcycle,0.8216680288314819,0,534,210,786,6.222222222222222,-24.61,86.5,False,Too close
309,car,0.7575767636299133,896,417,941,457,74.66666666666667,-1.27,54.4,True,Safe to overtake
309,truck,0.6223378777503967,1131,230,1469,636,13.806706114398423,10.32,86.0,False,Large vehicle - maintain distance; Low detection confidence
309,motorcycle,0.5359964966773987,597,479,672,566,17.422222222222224,-9.89,82.6,False,Low detection confidence
309,car,0.5053029656410217,998,407,1066,475,49.411764705882355,2.21,54.5,False,Low detection confidence
309,truck,0.5048704743385315,771,408,819,476,97.22222222222223,-5.05,52.5,False,Low detection confidence
310,motorcycle,0.8377115726470947,0,529,201,788,6.500829187396352,-24.72,86.1,False,Too close
310,truck,0.7711673378944397,1131,230,1471,636,13.725490196078432,10.35,86.1,False,Large vehicle - maintain distance
310,car,0.7647303342819214,896,417,940,458,76.36363636363636,-1.29,54.4,True,Safe to overtake
310,truck,0.563647985458374,769,408,818,477,95.23809523809524,-5.1,52.4,False,Low detection confidence
310,car,0.5278753638267517,998,408,1066,475,49.411764705882355,2.21,54.5,False,Low detection confidence
311,motorcycle,0.8464029431343079,0,530,198,789,6.5993265993265995,-24.76,86.0,False,Too close
311,car,0.7732603549957275,895,418,941,458,73.04347826086956,-1.29,54.4,True,Safe to overtake
311,truck,0.7342756986618042,1131,229,1473,636,13.645224171539962,10.38,86.2,False,Large vehicle - maintain distance
311,truck,0.5670539140701294,769,408,818,477,95.23809523809524,-5.1,52.4,False,Low detection confidence
311,car,0.5581334233283997,999,407,1065,475,50.90909090909091,2.21,53.9,False,Low detection confidence
312,motorcycle,0.8392778635025024,0,535,194,789,6.7353951890034365,-24.81,85.9,False,Too close
312,car,0.7536423802375793,895,417,942,457,71.48936170212765,-1.27,54.4,True,Safe to overtake
312,truck,0.6489298939704895,1132,228,1474,637,13.645224171539962,10.41,86.1,False,Large vehicle - maintain distance; Low detection confidence
312,truck,0.5783972144126892,769,408,817,477,97.22222222222223,-5.11,52.4,False,Low detection confidence
312,car,0.5624086260795593,999,407,1064,476,51.69230769230769,2.19,53.9,False,Low detection confidence
313,car,0.7701066732406616,895,418,941,457,73.04347826086956,-1.29,54.4,True,Safe to overtake
313,motorcycle,0.7516575455665588,0,535,188,787,6.950354609929079,-24.89,85.6,False,Too close
313,truck,0.6407278776168823,1132,227,1474,639,13.645224171539962,10.41,86.1,False,Large vehicle - maintain distance; Low detection confidence
313,car,0.5844361186027527,998,406,1064,476,50.90909090909091,2.18,53.9,False,Low detection confidence
313,truck,0.5654316544532776,768,408,816,477,97.22222222222223,-5.14,52.4,False,Low detection confidence
313,car,0.5474867820739746,961,420,999,461,88.42105263157895,0.61,54.7,False,Low detection confidence
314,car,0.7815617918968201,895,417,941,457,73.04347826086956,-1.29,54.4,True,Safe to overtake
314,truck,0.7349805235862732,1132,227,1476,639,13.565891472868218,10.44,86.2,False,Large vehicle - maintain distance
314,motorcycle,0.695570170879364,0,523,188,792,6.950354609929079,-24.89,85.6,False,Too close; Low detection confidence
314,car,0.6060024499893188,998,406,1064,477,50.90909090909091,2.18,53.9,False,Low detection confidence
314,truck,0.5919436812400818,767,408,817,477,93.33333333333334,-5.14,52.4,False,Low detection confidence
314,car,0.5750341415405273,960,420,999,460,86.15384615384616,0.6,54.7,False,Low detection confidence
315,car,0.7658593654632568,894,417,939,457,74.66666666666667,-1.33,54.3,True,Safe to overtake
315,motorcycle,0.6774625182151794,0,523,184,786,7.101449275362319,-24.94,85.4,False,Too close; Low detection confidence
315,truck,0.627241313457489,765,408,817,479,89.74358974358975,-5.17,52.4,False,Low detection confidence
315,truck,0.607807993888855,1132,227,1477,640,13.52657004830918,10.46,86.2,False,Large vehicle - maintain distance; Low detection confidence
315,car,0.5691124200820923,960,420,1000,461,84.0,0.61,54.7,False,Low detection confidence
315,car,0.5176061391830444,997,407,1063,477,50.90909090909091,2.15,53.9,False,Low detection confidence
316,car,0.7497079372406006,894,417,938,457,76.36363636363636,-1.35,54.3,True,Safe to overtake
316,truck,0.7037002444267273,1133,226,1480,641,13.448607108549472,10.52,86.3,False,Large vehicle - maintain distance
316,motorcycle,0.6868202686309814,0,530,176,744,7.424242424242425,-25.04,85.1,False,Too close; Low detection confidence
316,truck,0.5591360926628113,766,408,816,479,93.33333333333334,-5.17,52.4,False,Low detection confidence
316,car,0.5323736071586609,960,420,1001,461,81.95121951219512,0.63,54.7,False,Low detection confidence
316,car,0.506435751914978,995,407,1063,477,49.411764705882355,2.12,54.5,False,Low detection confidence
317,truck,0.8131445646286011,1133,226,1482,641,13.371537726838588,10.55,86.4,False,Large vehicle - maintain distance
317,car,0.7726688981056213,893,417,936,458,78.13953488372093,-1.4,54.3,True,Safe to overtake
317,motorcycle,0.7459908127784729,0,700,104,1048,12.564102564102566,-25.94,79.5,True,Safe to overtake
317,motorcycle,0.6791716814041138,0,533,173,736,7.552986512524085,-25.08,84.9,False,Too close; Low detection confidence
317,truck,0.5168143510818481,764,409,815,479,91.50326797385621,-5.22,52.4,False,Low detection confidence
317,car,0.5025532245635986,961,419,1002,464,81.95121951219512,0.66,54.7,False,Low detection confidence
318,truck,0.786340057849884,1133,226,1481,642,13.409961685823756,10.53,86.3,False,Large vehicle - maintain distance
318,car,0.7742226719856262,892,417,935,458,78.13953488372093,-1.43,54.3,True,Safe to overtake
318,motorcycle,0.5756667852401733,0,696,121,1044,10.798898071625345,-25.73,81.3,False,Low detection confidence
318,truck,0.5370212197303772,765,408,816,480,91.50326797385621,-5.19,52.4,False,Low detection confidence
318,car,0.5245514512062073,961,419,1002,464,81.95121951219512,0.66,54.7,False,Low detection confidence
319,car,0.797815203666687,891,418,935,458,76.36363636363636,-1.44,54.3,True,Safe to overtake
319,truck,0.7304138541221619,1133,225,1480,642,13.448607108549472,10.52,86.3,False,Large vehicle - maintain distance
319,truck,0.5871231555938721,761,409,815,480,86.41975308641976,-5.26,52.4,False,Low detection confidence
319,car,0.5538806915283203,961,420,1001,463,84.0,0.64,54.7,False,Low detection confidence
319,car,0.5100775361061096,995,410,1061,475,50.90909090909091,2.09,54.0,False,Low detection confidence
320,truck,0.7851709127426147,1134,224,1482,643,13.409961685823756,10.56,86.3,False,Large vehicle - maintain distance
320,car,0.7843559980392456,892,419,935,458,78.13953488372093,-1.43,54.3,True,Safe to overtake
320,car,0.5702493190765381,961,421,1001,465,84.0,0.64,54.7,False,Low detection confidence
320,truck,0.5501502156257629,760,410,815,480,84.84848484848486,-5.28,52.4,False,Low detection confidence
321,car,0.7852738499641418,892,419,937,459,74.66666666666667,-1.4,54.3,True,Safe to overtake
321,truck,0.7375635504722595,1136,223,1484,644,13.409961685823756,10.62,86.3,False,Large vehicle - maintain distance
321,motorcycle,0.6031187772750854,0,538,180,1035,7.2592592592592595,-24.99,85.2,False,Too close; Low detection confidence
321,car,0.57854163646698,961,422,1001,464,84.0,0.64,54.7,False,Low detection confidence
321,truck,0.5519079566001892,760,411,815,480,84.84848484848486,-5.28,52.4,False,Low detection confidence
322,car,0.7673290967941284,892,422,934,459,80.0,-1.44,54.3,True,Safe to overtake
322,truck,0.7556306719779968,1135,224,1486,643,13.295346628679964,10.63,86.4,False,Large vehicle - maintain distance
322,motorcycle,0.7380113005638123,0,558,198,1030,6.5993265993265995,-24.76,86.0,False,Too close
322,truck,0.6142963767051697,760,411,815,481,84.84848484848486,-5.28,52.4,False,Low detection confidence
322,car,0.5284726023674011,962,423,1000,464,88.42105263157895,0.64,54.7,False,Low detection confidence
323,motorcycle,0.7971148490905762,0,588,216,1041,6.049382716049383,-24.53,86.7,False,Too close
323,truck,0.776555597782135,1138,224,1487,645,13.371537726838588,10.69,86.3,False,Large vehicle - maintain distance
323,car,0.7730961441993713,891,422,933,459,80.0,-1.47,54.3,True,Safe to overtake
323,truck,0.6524829864501953,758,409,814,481,83.33333333333334,-5.33,52.3,False,Low detection confidence
323,car,0.5240975618362427,959,423,1000,465,81.95121951219512,0.6,54.7,False,Low detection confidence
324,truck,0.8391147255897522,1137,225,1490,644,13.220018885741267,10.72,86.4,False,Large vehicle - maintain distance
324,car,0.7896431088447571,890,422,933,459,78.13953488372093,-1.49,54.3,True,Safe to overtake
324,motorcycle,0.7808123826980591,0,572,239,1039,5.467224546722455,-24.24,87.4,False,Too close
324,car,0.5649527907371521,957,422,999,465,80.0,0.55,54.7,False,Low detection confidence
324,truck,0.5141182541847229,759,408,814,482,84.84848484848486,-5.31,52.3,False,Low detection confidence
325,truck,0.8525533080101013,1137,223,1493,646,13.108614232209739,10.77,86.5,False,Large vehicle - maintain distance
325,car,0.7965080738067627,889,422,933,459,76.36363636363636,-1.5,54.2,True,Safe to overtake
325,motorcycle,0.7093144059181213,0,575,250,1033,5.226666666666667,-24.1,87.7,False,Too close
325,car,0.5884480476379395,956,422,998,465,80.0,0.52,54.7,False,Low detection confidence
325,car,0.5228738784790039,993,415,1061,476,49.411764705882355,2.06,54.6,False,Low detection confidence
326,car,0.790590226650238,889,422,933,459,76.36363636363636,-1.5,54.2,True,Safe to overtake
326,motorcycle,0.7791833877563477,1,527,272,1043,4.821648216482165,-23.81,88.1,False,Too close
326,truck,0.758108913898468,1140,220,1491,649,13.295346628679964,10.78,86.3,False,Large vehicle - maintain distance
326,car,0.6212687492370605,956,423,996,465,84.0,0.49,54.8,False,Low detection confidence
326,car,0.5038491487503052,993,414,1060,476,50.149253731343286,2.04,54.0,False,Low detection confidence
327,truck,0.8031249642372131,1140,218,1492,649,13.257575757575758,10.8,86.3,False,Large vehicle - maintain distance
327,car,0.776049792766571,889,421,932,459,78.13953488372093,-1.52,54.2,True,Safe to overtake
327,motorcycle,0.7000476717948914,0,538,281,1052,4.65005931198102,-23.7,88.2,False,Too close
327,car,0.6289675235748291,955,423,997,465,80.0,0.49,54.8,False,Low detection confidence
327,car,0.5342734456062317,993,413,1059,476,50.90909090909091,2.02,54.0,False,Low detection confidence
328,motorcycle,0.8378781080245972,0,632,293,1069,4.459613196814562,-23.55,88.2,False,Too close
328,truck,0.8113556504249573,1139,219,1494,648,13.145539906103288,10.81,86.4,False,Large vehicle - maintain distance
328,car,0.7320682406425476,889,420,931,460,80.0,-1.53,54.2,True,Safe to overtake
328,car,0.5948264002799988,957,424,997,465,84.0,0.52,54.7,False,Low detection confidence
328,car,0.534968912601471,993,413,1058,476,51.69230769230769,2.01,54.0,False,Low detection confidence
329,motorcycle,0.8177094459533691,0,640,314,1067,4.16135881104034,-23.28,88.4,False,Too close
329,car,0.7446681261062622,888,420,931,460,78.13953488372093,-1.55,54.2,True,Safe to overtake
329,truck,0.7162777185440063,1140,218,1499,651,12.999071494893222,10.9,86.6,False,Large vehicle - maintain distance
329,car,0.6228588223457336,957,424,997,464,84.0,0.52,54.7,False,Low detection confidence
329,car,0.5445201992988586,993,413,1058,476,51.69230769230769,2.01,54.0,False,Low detection confidence
330,motorcycle,0.7941473126411438,0,635,323,1066,4.045407636738906,-23.16,88.4,False,Too close
330,car,0.7494000196456909,889,420,931,460,80.0,-1.53,54.2,True,Safe to overtake
330,truck,0.7031973004341125,1140,218,1500,651,12.962962962962964,10.92,86.6,False,Large vehicle - maintain distance
330,car,0.6494179368019104,958,424,996,464,88.42105263157895,0.52,54.7,False,Low detection confidence
330,car,0.5121505260467529,993,412,1058,475,51.69230769230769,2.01,54.0,False,Low detection confidence
331,car,0.7421427369117737,889,421,930,460,81.95121951219512,-1.55,54.2,True,Safe to overtake
331,truck,0.7092353105545044,1140,217,1502,652,12.891344383057092,10.95,86.6,False,Large vehicle - maintain distance
331,car,0.6570101976394653,958,424,995,465,90.8108108108108,0.51,54.7,False,Low detection confidence
